name,status,origin_x_m,origin_y_m,origin_z_m,x_axis_x,x_axis_y,x_axis_z,y_axis_x,y_axis_y,y_axis_z,z_axis_x,z_axis_y,z_axis_z,origin_x_mm,origin_y_mm,origin_z_mm,raw_m0,raw_m1,raw_m2,raw_m3,raw_m4,raw_m5,raw_m6,raw_m7,raw_m8,raw_m9,raw_m10,raw_m11
arm_flange_mount_csys,MISSING,,,,,,,,,,,,,,,,,,,
hand_wrist_mount_csys,FOUND,-0.040039624355,0.019166934315,-0.013377691457,-0.997071085142,0.000000000000,-0.076480397313,-0.075222137441,0.180647292323,0.980667214612,0.013815976690,0.983547942795,-0.180118191785,-40.039624355107,19.166934315132,-13.377691457101,-0.997071085142,0.000000000000,-0.076480397313,-0.075222137441,0.180647292323,0.980667214612,0.013815976690,0.983547942795,-0.180118191785,-0.040039624355,0.019166934315,-0.013377691457
hand_wrist_mount_cysc,MISSING,,,,,,,,,,,,,,,,,,,
csys_base,MISSING,,,,,,,,,,,,,,,,,,,
csys_j1,MISSING,,,,,,,,,,,,,,,,,,,
csys_j2,MISSING,,,,,,,,,,,,,,,,,,,
csys_j3,MISSING,,,,,,,,,,,,,,,,,,,
csys_j4,MISSING,,,,,,,,,,,,,,,,,,,
ee_tool_frame,MISSING,,,,,,,,,,,,,,,,,,,
csys_ee_mount,MISSING,,,,,,,,,,,,,,,,,,,
hand_base_csys,FOUND,-0.040039624355,0.019166934315,-0.013377691457,0.997071085142,0.000000000000,0.076480397313,0.075222137441,-0.180647292323,-0.980667214612,0.013815976690,0.983547942795,-0.180118191785,-40.039624355107,19.166934315132,-13.377691457101,0.997071085142,0.000000000000,0.076480397313,0.075222137441,-0.180647292323,-0.980667214612,0.013815976690,0.983547942795,-0.180118191785,-0.040039624355,0.019166934315,-0.013377691457
wrist_bottom_csys,FOUND,-0.040039624355,0.019166934315,-0.013377691457,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,-40.039624355107,19.166934315132,-13.377691457101,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,-0.040039624355,0.019166934315,-0.013377691457
wrist_1_csys,FOUND,-0.039832384705,0.033920153457,-0.016079464334,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,0.983641826647,-0.180135384835,0.000000000000,-0.180135384835,-0.983641826647,-39.832384704752,33.920153457057,-16.079464333870,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,0.983641826647,-0.180135384835,0.000000000000,-0.180135384835,-0.983641826647,-0.039832384705,0.033920153457,-0.016079464334
wrist_2_csys,FOUND,-0.039032384705,0.053978704283,-0.019041167154,0.000000000000,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,-39.032384704752,53.978704283135,-19.041167154321,0.000000000000,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,-0.039032384705,0.053978704283,-0.019041167154
wrist_1_axis,MISSING,,,,,,,,,,,,,,,,,,,
wrist_2_axis,MISSING,,,,,,,,,,,,,,,,,,,
wrist_2_point,MISSING,,,,,,,,,,,,,,,,,,,
wrist_1_face,MISSING,,,,,,,,,,,,,,,,,,,
wrist_1_point,MISSING,,,,,,,,,,,,,,,,,,,
wrist_1_csys,FOUND,-0.039832384705,0.033920153457,-0.016079464334,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,0.983641826647,-0.180135384835,0.000000000000,-0.180135384835,-0.983641826647,-39.832384704752,33.920153457057,-16.079464333870,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,0.983641826647,-0.180135384835,0.000000000000,-0.180135384835,-0.983641826647,-0.039832384705,0.033920153457,-0.016079464334
wrist_2_csys,FOUND,-0.039032384705,0.053978704283,-0.019041167154,0.000000000000,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,-39.032384704752,53.978704283135,-19.041167154321,0.000000000000,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,-0.039032384705,0.053978704283,-0.019041167154
wrist_bottom_csys,FOUND,-0.040039624355,0.019166934315,-0.013377691457,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,-40.039624355107,19.166934315132,-13.377691457101,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,-0.040039624355,0.019166934315,-0.013377691457
wrist_middle_csys,FOUND,-0.039832384705,0.044866308320,-0.017372404288,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,-39.832384704752,44.866308319563,-17.372404288406,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,-0.039832384705,0.044866308320,-0.017372404288
hand_wrist_mount_csys,FOUND,-0.040039624355,0.019166934315,-0.013377691457,-0.997071085142,0.000000000000,-0.076480397313,-0.075222137441,0.180647292323,0.980667214612,0.013815976690,0.983547942795,-0.180118191785,-40.039624355107,19.166934315132,-13.377691457101,-0.997071085142,0.000000000000,-0.076480397313,-0.075222137441,0.180647292323,0.980667214612,0.013815976690,0.983547942795,-0.180118191785,-0.040039624355,0.019166934315,-0.013377691457
